blue,event_lab,event_num,event_time,matchID_id,red
3,rgba,12,273.69,VGUJ,1
3,rgbc,13,275.33,VGUJ,3
3,blsa,14,289.24,VGUJ,3
5,blsc2,15,291.56,VGUJ,3
5,rda,16,320.18,VGUJ,3
5,rhia,17,324.27,VGUJ,3
5,rlsa,18,356.67,VGUJ,3
0,rlsa,1,15.77,VJ5K,0
0,rhia,2,23.18,VJ5K,0
0,bgba,3,25.04,VJ5K,0
2,bexposure,4,25.92,VJ5K,0
2,rhia,5,28.11,VJ5K,0
2,bgba,6,29.43,VJ5K,0
2,rhia,7,47.81,VJ5K,0
2,bgba,8,49.09,VJ5K,0
2,rhia,9,61.55,VJ5K,0
2,bgba,10,62.96,VJ5K,0
2,rhia,11,84.5,VJ5K,0
2,bgba,12,85.84,VJ5K,0
4,bgbc,13,92.1,VJ5K,0
6,bgut,14,108.31,VJ5K,0
6,rexposure,15,112.81,VJ5K,2
6,rhia,16,133.81,VJ5K,2
6,rhia,17,139.59,VJ5K,2
6,bgba,18,140.73,VJ5K,2
8,bgbc,19,148.75,VJ5K,2
8,bgba,20,216.15,VJ5K,2
10,bgbc,21,217.21,VJ5K,2
10,rhia,22,224.1,VJ5K,2
10,bgba,23,225.33,VJ5K,2
12,bexposure,24,229.56,VJ5K,2
0,bhia,1,18.06,VJ8I,0
0,rgba,2,19.89,VJ8I,0
2,bhic2,3,21.77,VJ8I,0
4,bleglace,4,26.32,VJ8I,0
6,bleglace,5,27.87,VJ8I,0
6,bgba,6,42.63,VJ8I,0
8,bgbc,7,47.07,VJ8I,0
10,bgut,8,50.66,VJ8I,0
0,bhoa,1,18.36,VMDJ,0
0,rpassive,2,45.62,VMDJ,0
1,bpushout,3,66.26,VMDJ,0
1,bhia,4,67.17,VMDJ,0
1,rgba,5,68.1,VMDJ,0
1,rpassive,6,105.74,VMDJ,0
2,rtv1,7,135.59,VMDJ,0
2,bhia,8,136.96,VMDJ,0
2,rgba,9,138.17,VMDJ,0
2,rgbc,10,139.15,VMDJ,2
2,rgba,11,169.23,VMDJ,2
2,rgbc,12,172.59,VMDJ,4
2,bhia,13,226.99,VMDJ,4
2,rgba,14,229.25,VMDJ,4
2,rexposure,15,239.05,VMDJ,6
3,brecovery,16,240.65,VMDJ,6
3,bda,17,276.83,VMDJ,6
3,rgba,18,278.23,VMDJ,6
3,rgbc,19,285.74,VMDJ,8
3,rgut,20,305.58,VMDJ,10
3,blsa,21,333.48,VMDJ,10
3,rgba,22,335.49,VMDJ,10
3,rgba,23,363.53,VMDJ,10
3,rgbc,24,363.53,VMDJ,12
0,blsa,1,13.2,VNUJ,0
0,bta,2,38.95,VNUJ,0
0,bhia,3,69.02,VNUJ,0
0,rhia,4,70.16,VNUJ,0
0,rpassive,5,70.16,VNUJ,0
1,rtv1,6,99.43,VNUJ,0
2,bpushout,7,99.43,VNUJ,0
2,rlsa,8,125.0,VNUJ,0
2,bhia,9,137.88,VNUJ,0
2,rlsa,10,194.51,VNUJ,0
2,bgba,11,197.94,VNUJ,0
4,bexposure,12,205.93,VNUJ,0
4,rhia,13,227.5,VNUJ,0
4,bgba,14,230.71,VNUJ,0
6,bexposure,15,234.09,VNUJ,0
6,rrecovery,16,235.52,VNUJ,1
6,rleglace,17,235.52,VNUJ,3
6,rta,18,244.93,VNUJ,3
6,bta,19,246.6,VNUJ,3
10,btc4,20,247.49,VNUJ,3
10,rda,21,269.22,VNUJ,3
10,bgba,22,272.06,VNUJ,3
10,rda,23,277.5,VNUJ,3
10,rda,24,290.33,VNUJ,3
10,rgba,25,294.65,VNUJ,3
10,rlsa,26,312.02,VNUJ,3
10,rda,27,320.82,VNUJ,3
10,rta,28,335.64,VNUJ,3
10,rhia,29,348.58,VNUJ,3
10,rgba,30,352.87,VNUJ,3
11,rtv1,31,353.99,VNUJ,3
11,btv1,32,353.99,VNUJ,4
11,rda,33,353.99,VNUJ,4
0,bgba,1,10.66,VPER,0
2,bgbc,2,11.46,VPER,0
2,blsa,3,15.53,VPER,0
3,bpushout,4,17.35,VPER,0
3,rta,5,29.54,VPER,0
3,bgba,6,31.94,VPER,0
5,bgbc,7,32.73,VPER,0
7,bgut,8,33.82,VPER,0
9,bgut,9,37.78,VPER,0
9,blsa,10,71.95,VPER,0
10,bpushout,11,73.68,VPER,0
10,rhia,12,97.16,VPER,0
10,rhic2,13,97.86,VPER,2
10,bhoa,14,112.92,VPER,2
10,rhia,15,115.73,VPER,2
10,bgba,16,129.37,VPER,2
12,bgbc,17,130.26,VPER,2
0,bta,1,10.71,VQZH,0
0,rta,2,11.95,VQZH,0
0,rtc2,3,11.95,VQZH,2
1,rtv1,4,11.95,VQZH,2
1,bhia,5,50.24,VQZH,2
3,bhic2,6,51.38,VQZH,2
3,rlsa,7,68.94,VQZH,2
3,bgba,8,70.28,VQZH,2
5,bgbc,9,85.25,VQZH,2
5,rhia,10,132.45,VQZH,2
5,bgba,11,133.64,VQZH,2
5,rhic2,12,135.21,VQZH,4
5,bgba,13,154.31,VQZH,4
7,bgbc,14,156.34,VQZH,4
7,rlsa,15,226.91,VQZH,4
7,bgba,16,228.99,VQZH,4
7,rpushout,17,236.4,VQZH,5
7,bgba,18,259.97,VQZH,5
9,bgbc,19,263.57,VQZH,5
9,bhia,20,353.08,VQZH,5
9,rgba,21,354.53,VQZH,5
10,bpushout,22,380.63,VQZH,5
10,rlsa,23,380.63,VQZH,5
10,bgba,24,380.63,VQZH,5
12,bgbc,25,380.63,VQZH,5
0,rhia,1,3.89,VRIC,0
0,bgba,2,5.72,VRIC,0
0,rhia,3,24.72,VRIC,0
0,bgba,4,26.03,VRIC,0
0,rhic4,5,31.15,VRIC,4
0,rturn,6,42.62,VRIC,6
0,rhia,7,77.93,VRIC,6
0,bgba,8,79.76,VRIC,6
0,bda,9,91.78,VRIC,6
0,rta,10,95.06,VRIC,6
0,rtc4,11,97.4,VRIC,10
0,bta,1,18.61,VRY5,0
4,btc4,2,19.62,VRY5,0
6,bgut,3,32.59,VRY5,0
8,bgut,4,36.43,VRY5,0
10,bgut,5,38.6,VRY5,0
0,rpushout,1,33.23,VV0C,1
0,rpassive,2,34.56,VV0C,1
0,bpassive,3,72.48,VV0C,1
0,bpassive,4,122.91,VV0C,1
0,btv1,5,142.53,VV0C,2
0,bda,6,211.02,VV0C,2
0,rgba,7,212.63,VV0C,2
0,rgbc,8,214.16,VV0C,4
0,bda,9,278.1,VV0C,4
0,rgba,10,280.08,VV0C,4
0,rgbc,11,286.56,VV0C,6
0,bda,12,323.94,VV0C,6
0,rgba,13,325.98,VV0C,6
0,rgbc,14,341.67,VV0C,8
0,bda,15,346.86,VV0C,8
0,rgba,16,348.81,VV0C,8
0,rexposure,17,349.7,VV0C,10
0,rhia,1,8.99,VVQD,0
0,bgba,2,10.4,VVQD,0
0,bda,3,21.26,VVQD,0
1,bpushout,4,22.09,VVQD,0
1,rlsa,5,24.02,VVQD,0
1,bhoa,6,48.2,VVQD,0
1,bgba,7,52.58,VVQD,0
1,bhia,8,54.11,VVQD,0
1,rgba,9,55.16,VVQD,0
2,bpushout,10,55.99,VVQD,0
2,rhia,11,74.15,VVQD,0
2,rgba,12,82.82,VVQD,0
2,bgba,13,83.56,VVQD,0
2,rgbc,14,107.0,VVQD,2
2,bda,15,162.45,VVQD,2
2,rgba,16,163.6,VVQD,2
2,rgbc,17,177.48,VVQD,4
4,bexposure,18,180.08,VVQD,4
4,bhoa,19,188.07,VVQD,4
4,rgba,20,190.12,VVQD,4
5,bpushout,21,208.38,VVQD,4
5,rhoa,22,234.0,VVQD,4
5,bgba,23,236.47,VVQD,4
7,bgbc,24,239.99,VVQD,4
7,rgba,25,268.7,VVQD,4
7,rpushout,26,292.58,VVQD,5
7,blsa,27,307.89,VVQD,5
7,rgba,28,309.12,VVQD,5
7,rgbc,29,312.13,VVQD,7
7,rgut,30,319.06,VVQD,9
7,bhia,31,338.12,VVQD,9
7,rgba,32,339.53,VVQD,9
7,bhia,33,347.43,VVQD,9
7,rgba,34,349.48,VVQD,9
0,bpassive,1,49.58,VWL0,0
0,bgba,2,71.93,VWL0,0
2,bgbc,3,72.87,VWL0,0
4,bgut,4,85.01,VWL0,0
6,bgut,5,87.68,VWL0,0
8,bgut,6,90.67,VWL0,0
8,rexposure,7,99.59,VWL0,2
8,bpassive,8,125.74,VWL0,2
8,btv1,9,155.6,VWL0,3
8,rgba,10,202.7,VWL0,3
8,rexposure,11,207.98,VWL0,5
8,rexposure,12,211.97,VWL0,7
8,bhia,13,223.56,VWL0,7
8,rgba,14,225.28,VWL0,7
8,bhia,15,255.81,VWL0,7
8,rgba,16,257.06,VWL0,7
8,rhoa,17,287.11,VWL0,7
8,bhia,18,292.62,VWL0,7
8,rgba,19,293.66,VWL0,7
8,rpushout,20,299.5,VWL0,8
0,bpassive,1,43.59,VY7Y,0
0,bhoa,2,57.79,VY7Y,0
0,rpassive,3,63.74,VY7Y,0
0,bhoa,4,74.11,VY7Y,0
0,rhia,5,75.3,VY7Y,0
0,bpassive,6,118.42,VY7Y,0
0,btv1,7,143.54,VY7Y,1
0,bhoa,8,146.07,VY7Y,1
0,rhia,9,182.04,VY7Y,1
0,bgba,10,183.17,VY7Y,1
2,bgbc,11,185.18,VY7Y,1
2,bhia,12,209.42,VY7Y,1
2,rgba,13,211.42,VY7Y,1
3,bpushout,14,218.34,VY7Y,1
3,rhia,15,223.14,VY7Y,1
3,bgba,16,225.06,VY7Y,1
3,rpushout,17,226.9,VY7Y,2
3,rhia,18,262.44,VY7Y,2
3,bgba,19,264.52,VY7Y,2
5,bgbc,20,276.72,VY7Y,2
5,rhia,21,342.63,VY7Y,2
5,bgba,22,344.89,VY7Y,2
5,rda,23,349.99,VY7Y,2
5,rpushout,24,350.85,VY7Y,3
0,bhoa,1,15.03,W05X,0
0,rgba,2,16.85,W05X,0
2,bexposure,3,24.14,W05X,0
4,bleglace,4,32.56,W05X,0
6,bleglace,5,36.22,W05X,0
8,bleglace,6,38.22,W05X,0
10,bleglace,7,40.45,W05X,0
0,rgba,1,19.6,W072,0
0,rpushout,2,25.7,W072,1
0,rgba,3,45.56,W072,1
0,bgba,4,46.24,W072,1
0,rhia,5,49.53,W072,1
0,rhic4,6,54.34,W072,5
0,rgba,7,64.92,W072,5
0,bhia,8,69.53,W072,5
2,bhic2,9,71.6,W072,5
2,rhia,10,85.15,W072,5
2,bgba,11,87.39,W072,5
2,rhic2,12,97.31,W072,7
2,rleglace,13,100.35,W072,9
2,rleglace,14,101.69,W072,11
2,rhia,15,124.05,W072,11
2,rpushout,16,128.63,W072,12
0,rhia,1,23.03,W16D,0
0,bgba,2,24.29,W16D,0
2,bexposure,3,27.78,W16D,0
2,rda,4,60.47,W16D,0
2,bgba,5,62.28,W16D,0
2,rdc2,6,63.07,W16D,2
2,bda,7,121.98,W16D,2
2,rpassive,8,129.24,W16D,2
2,bhoa,9,140.37,W16D,2
2,rgba,10,144.46,W16D,2
2,rgbc,11,146.29,W16D,4
2,bhoa,12,207.88,W16D,4
2,rhia,13,219.16,W16D,4
2,rhoa,14,224.99,W16D,4
2,bgba,15,226.54,W16D,4
2,rhoc2,16,227.23,W16D,6
2,rda,17,275.28,W16D,6
2,bda,18,277.1,W16D,6
3,bpushout,19,278.42,W16D,6
3,rhia,20,322.82,W16D,6
3,bgba,21,324.38,W16D,6
3,rhic2,22,325.66,W16D,8
0,rpassive,1,30.07,W2TU,0
0,bpassive,2,57.79,W2TU,0
0,bhoa,3,75.81,W2TU,0
0,rgba,4,77.36,W2TU,0
2,bhoc2,5,79.69,W2TU,0
2,bhoa,6,118.56,W2TU,0
2,rgba,7,121.79,W2TU,0
4,bhoc2,8,126.34,W2TU,0
4,rda,9,183.04,W2TU,0
4,bgba,10,183.97,W2TU,0
4,rhoa,11,209.83,W2TU,0
4,bgba,12,210.82,W2TU,0
4,rhoc2,13,220.77,W2TU,2
4,bda,14,260.56,W2TU,2
4,rgba,15,262.42,W2TU,2
6,bdc2,16,266.79,W2TU,2
6,rhia,17,285.24,W2TU,2
6,bgba,18,287.04,W2TU,2
6,rgba,19,315.84,W2TU,2
6,rhia,20,331.39,W2TU,2
6,bgba,21,332.62,W2TU,2
8,bgbc,22,337.06,W2TU,2
8,rta,23,351.73,W2TU,2
0,rlsa,1,14.39,W3U7,0
0,bgba,2,16.28,W3U7,0
0,bta,3,24.08,W3U7,0
4,btc4,4,25.14,W3U7,0
6,bgut,5,31.31,W3U7,0
8,bgut,6,36.16,W3U7,0
8,bda,7,82.15,W3U7,0
8,rgba,8,83.36,W3U7,0
8,bgba,9,106.56,W3U7,0
8,rgba,10,108.65,W3U7,0
8,rhia,11,111.39,W3U7,0
8,bgba,12,113.51,W3U7,0
8,blsa,13,132.29,W3U7,0
8,rgba,14,133.48,W3U7,0
10,blsc2,15,137.92,W3U7,0
0,rhia,1,31.79,W6Y0,0
0,bgba,2,34.31,W6Y0,0
0,bpassive,3,57.19,W6Y0,0
0,blsa,4,63.56,W6Y0,0
0,rhia,5,85.24,W6Y0,0
0,bpassive,6,104.4,W6Y0,0
0,rhia,7,106.99,W6Y0,0
0,bgba,8,111.29,W6Y0,0
0,rhic2,9,113.9,W6Y0,2
0,bta,10,149.1,W6Y0,2
0,rhia,11,153.9,W6Y0,2
0,bgba,12,155.37,W6Y0,2
0,rhic2,13,166.33,W6Y0,4
0,blsa,14,227.33,W6Y0,4
0,rgba,15,228.28,W6Y0,4
0,bhia,16,239.16,W6Y0,4
0,rhia,17,240.16,W6Y0,4
0,rhia,18,260.72,W6Y0,4
0,bgba,19,261.77,W6Y0,4
2,bexposure,20,265.13,W6Y0,4
4,bexposure,21,272.49,W6Y0,4
4,rhia,22,280.25,W6Y0,4
4,rhic2,23,281.03,W6Y0,6
4,rhia,24,294.71,W6Y0,6
4,bgba,25,295.91,W6Y0,6
4,rpushout,26,303.07,W6Y0,7
4,blsa,27,330.2,W6Y0,7
4,rgba,28,331.63,W6Y0,7
4,rhoa,29,332.65,W6Y0,7
4,bgba,30,334.32,W6Y0,7
4,bta,31,337.87,W6Y0,7
8,btc4,32,338.74,W6Y0,7
8,rpushout,33,347.18,W6Y0,8
8,rda,34,350.97,W6Y0,8
8,bgba,35,352.16,W6Y0,8
8,rhoa,36,356.93,W6Y0,8
8,bgba,37,358.16,W6Y0,8
0,rhia,1,2.74,W8K1,0
0,rhia,2,17.5,W8K1,0
0,bgba,3,18.86,W8K1,0
0,bhia,4,24.79,W8K1,0
0,rgba,5,25.75,W8K1,0
0,blsa,6,31.83,W8K1,0
0,rgba,7,33.42,W8K1,0
2,blsc2,8,49.68,W8K1,0
2,rlsa,9,53.52,W8K1,0
2,bhia,10,56.27,W8K1,0
2,rgba,11,57.65,W8K1,0
3,bpushout,12,73.51,W8K1,0
3,rda,13,77.35,W8K1,0
3,bgba,14,78.93,W8K1,0
3,bhia,15,89.69,W8K1,0
3,rgba,16,95.26,W8K1,0
5,bhic2,17,101.87,W8K1,0
5,rlsa,18,108.79,W8K1,0
5,bgba,19,110.17,W8K1,0
5,bhia,20,111.66,W8K1,0
5,rgba,21,113.93,W8K1,0
7,bhic2,22,126.57,W8K1,0
7,rda,23,144.34,W8K1,0
7,blsa,24,153.24,W8K1,0
7,rgba,25,155.1,W8K1,0
9,blsc2,26,166.88,W8K1,0
9,bda,27,195.58,W8K1,0
11,bdc2,28,198.87,W8K1,0
0,bhoa,1,40.21,W9KY,0
0,rgba,2,41.72,W9KY,0
2,bhoc2,3,49.61,W9KY,0
2,rta,4,97.92,W9KY,0
2,bgba,5,100.98,W9KY,0
4,bgbc,6,102.09,W9KY,0
4,rda,7,124.43,W9KY,0
4,rdc2,8,125.32,W9KY,2
4,bhoa,9,189.43,W9KY,2
4,rgba,10,190.56,W9KY,2
4,rexposure,11,191.75,W9KY,4
4,rlsa,12,194.28,W9KY,4
4,rpushout,13,196.68,W9KY,5
4,bda,14,217.35,W9KY,5
4,rgba,15,218.98,W9KY,5
4,rta,16,221.97,W9KY,5
4,rtc4,17,222.76,W9KY,9
5,brecovery,18,226.58,W9KY,9
5,rlsa,19,259.9,W9KY,9
5,bgba,20,261.46,W9KY,9
5,bta,21,263.19,W9KY,9
5,rhoa,22,268.75,W9KY,9
5,bgba,23,269.61,W9KY,9
5,rhoc2,24,273.55,W9KY,11
5,rlsa,25,307.16,W9KY,11
5,bgba,26,308.85,W9KY,11
5,rlsc2,27,311.31,W9KY,13
5,bda,28,328.76,W9KY,13
5,rgba,29,330.3,W9KY,13
7,bdc2,30,345.31,W9KY,13
7,bhia,31,350.74,W9KY,13
11,bhic4,32,353.15,W9KY,13
13,bturn,33,356.54,W9KY,13
14,rtv1,34,357.48,W9KY,13
15,rtv1,35,357.48,W9KY,13
0,bhia,1,23.07,W9TX,0
0,rgba,2,24.78,W9TX,0
0,rexposure,3,37.23,W9TX,2
2,bexposure,4,50.24,W9TX,2
0,bgba,1,23.77,W9VB,0
2,bgbc,2,28.4,W9VB,0
4,bgut,3,39.26,W9VB,0
4,rhia,4,65.66,W9VB,0
4,rpushout,5,67.1,W9VB,1
4,bhia,6,115.56,W9VB,1
4,rgba,7,116.86,W9VB,1
4,rhia,8,232.13,W9VB,1
4,bgba,9,233.64,W9VB,1
4,bta,10,238.01,W9VB,1
8,btc4,11,239.71,W9VB,1
8,bda,12,261.63,W9VB,1
10,bdc2,13,262.98,W9VB,1
10,rlsa,14,275.48,W9VB,1
10,bgba,15,277.2,W9VB,1
12,bgbc,16,288.18,W9VB,1
0,rgba,1,23.7,WBLK,0
0,rgbc,2,24.6,WBLK,2
0,bgba,3,61.62,WBLK,2
0,rhia,4,127.32,WBLK,2
0,bgba,5,130.01,WBLK,2
0,bhia,6,198.69,WBLK,2
0,rgba,7,200.15,WBLK,2
0,bda,8,247.64,WBLK,2
0,rgba,9,249.04,WBLK,2
0,rpassive,10,263.37,WBLK,2
0,bhia,11,272.99,WBLK,2
0,rgba,12,274.06,WBLK,2
0,bhoa,13,330.57,WBLK,2
0,blsa,14,351.1,WBLK,2
0,rgba,15,352.28,WBLK,2
0,rgbc,16,354.41,WBLK,4
0,bhoa,1,11.07,WCLO,0
0,rgba,2,12.61,WCLO,0
2,bhoc2,3,16.36,WCLO,0
4,bgut,4,25.58,WCLO,0
4,bhoa,5,50.48,WCLO,0
6,bhoc2,6,52.05,WCLO,0
6,rhia,7,67.84,WCLO,0
6,bgba,8,68.73,WCLO,0
6,rpushout,9,111.77,WCLO,1
6,rhia,10,113.69,WCLO,1
6,bgba,11,114.73,WCLO,1
6,rpushout,12,137.09,WCLO,2
6,bda,13,143.96,WCLO,2
6,rgba,14,145.11,WCLO,2
6,rhia,15,157.87,WCLO,2
6,bgba,16,158.99,WCLO,2
6,rpushout,17,166.57,WCLO,3
6,bhoa,18,168.95,WCLO,3
6,rgba,19,170.2,WCLO,3
6,rhia,20,182.4,WCLO,3
6,rda,21,193.25,WCLO,3
6,bda,22,196.44,WCLO,3
6,rgba,23,198.7,WCLO,3
6,rda,24,212.32,WCLO,3
6,bgba,25,213.89,WCLO,3
6,rhia,26,235.03,WCLO,3
6,bgba,27,236.15,WCLO,3
6,rhic2,28,248.05,WCLO,5
6,rhia,29,263.89,WCLO,5
6,bgba,30,264.96,WCLO,5
6,rgba,31,276.56,WCLO,5
6,rda,32,277.82,WCLO,5
6,bgba,33,282.52,WCLO,5
6,rda,34,294.49,WCLO,5
6,bgba,35,295.64,WCLO,5
8,bgbc,36,304.14,WCLO,5
8,rhia,37,320.37,WCLO,5
8,bgba,38,321.42,WCLO,5
8,rpushout,39,326.86,WCLO,6
8,bhoa,40,329.09,WCLO,6
8,rgba,41,331.58,WCLO,6
8,rhia,42,348.78,WCLO,6
8,rhia,43,354.27,WCLO,6
8,bgba,44,356.1,WCLO,6
9,rtv1,45,363.51,WCLO,6
0,bda,1,19.65,WCV6,0
0,rgba,2,21.14,WCV6,0
2,bexposure,3,25.46,WCV6,0
2,rhia,4,46.54,WCV6,0
2,bgba,5,47.55,WCV6,0
2,rhia,6,84.65,WCV6,0
2,bgba,7,86.01,WCV6,0
2,rhic2,8,90.42,WCV6,2
4,bexposure,9,95.51,WCV6,2
4,rhoa,10,114.92,WCV6,2
4,bgba,11,116.37,WCV6,2
4,rhia,12,139.23,WCV6,2
4,bgba,13,140.47,WCV6,2
6,bexposure,14,163.19,WCV6,2
8,bturn,15,167.22,WCV6,2
8,rda,16,194.14,WCV6,2
8,rpushout,17,194.14,WCV6,3
8,rhia,18,223.02,WCV6,3
8,bgba,19,224.83,WCV6,3
8,rpushout,20,229.3,WCV6,4
8,rlsa,21,235.72,WCV6,4
8,bgba,22,236.83,WCV6,4
8,rexposure,23,260.98,WCV6,6
8,rleglace,24,278.2,WCV6,8
8,rleglace,25,285.23,WCV6,10
8,rleglace,26,289.3,WCV6,12
8,rleglace,27,298.29,WCV6,14
8,rhia,28,312.54,WCV6,14
8,bgba,29,313.31,WCV6,14
8,rhic2,30,325.29,WCV6,16
8,rleglace,31,332.57,WCV6,18
0,rta,1,11.92,WD3Y,0
0,rtc2,2,12.72,WD3Y,2
0,rgut,3,17.13,WD3Y,4
0,rgut,4,22.25,WD3Y,6
0,rlsa,5,34.87,WD3Y,6
0,rlsa,6,46.71,WD3Y,6
0,bgba,7,48.78,WD3Y,6
0,rlsc2,8,51.16,WD3Y,8
0,rturn,9,56.15,WD3Y,10
0,rhia,1,16.17,WE1U,0
0,rpassive,2,26.01,WE1U,0
0,rpassive,3,62.81,WE1U,0
1,rtv1,4,102.13,WE1U,0
1,bda,5,134.39,WE1U,0
2,bpushout,6,134.39,WE1U,0
2,bhia,7,204.99,WE1U,0
2,rhia,8,215.77,WE1U,0
2,bhoa,9,237.69,WE1U,0
2,rhia,10,266.12,WE1U,0
2,bgba,11,267.52,WE1U,0
2,bpassive,12,287.78,WE1U,0
2,rhia,13,329.71,WE1U,0
2,rhia,14,346.94,WE1U,0
0,rhia,1,15.91,WKUA,0
0,bda,2,39.79,WKUA,0
4,bdc4,3,42.69,WKUA,0
4,bpassive,4,88.01,WKUA,0
4,bda,5,92.81,WKUA,0
4,rgba,6,94.84,WKUA,0
4,bda,7,110.58,WKUA,0
6,blsc2,8,112.4,WKUA,0
8,bdc2,9,114.13,WKUA,0
8,blsa,10,131.24,WKUA,0
8,bda,11,153.78,WKUA,0
9,bpushout,12,154.6,WKUA,0
9,bhia,13,172.85,WKUA,0
9,rhoa,14,197.67,WKUA,0
9,bgba,15,199.05,WKUA,0
11,bgbc,16,200.09,WKUA,0
11,rhoa,17,218.38,WKUA,0
11,rhoa,18,229.98,WKUA,0
11,bhoa,19,230.73,WKUA,0
13,bhoc2,20,233.32,WKUA,0
0,bhia,1,1.9100000000000001,WNH7,0
4,bhic4,2,9.74,WNH7,0
6,bleglace,3,14.39,WNH7,0
8,bleglace,4,15.32,WNH7,0
10,bleglace,5,17.27,WNH7,0
0,rgbc,1,23.1,WO8N,2
0,rgut,2,26.22,WO8N,4
0,bhoa,3,54.41,WO8N,4
0,rhoa,4,81.54,WO8N,4
0,rhoc4,5,86.85,WO8N,8
0,rgut,6,89.68,WO8N,10
0,rda,1,10.13,WOWM,0
0,bgba,2,12.26,WOWM,0
0,bhia,3,13.26,WOWM,0
2,bhic2,4,14.09,WOWM,0
4,bleglace,5,16.45,WOWM,0
6,bleglace,6,18.78,WOWM,0
8,bleglace,7,22.41,WOWM,0
10,bleglace,8,24.02,WOWM,0
1,bpushout,1,43.03,WTYW,0
2,rtv1,2,44.84,WTYW,0
3,rtv1,3,44.84,WTYW,0
4,bpushout,4,46.74,WTYW,0
4,rlsa,5,48.66,WTYW,0
4,bgba,6,50.25,WTYW,0
6,bgbc,7,70.61,WTYW,0
6,bta,8,108.31,WTYW,0
10,btc4,9,110.17,WTYW,0
0,rhia,1,27.06,WVC3,0
0,bgba,2,28.98,WVC3,0
0,rhoa,3,55.31,WVC3,0
0,bgba,4,56.71,WVC3,0
0,rhia,5,60.95,WVC3,0
0,bgba,6,62.49,WVC3,0
0,rgba,7,73.83,WVC3,0
0,bpassive,8,79.56,WVC3,0
0,bpassive,9,80.05,WVC3,0
0,rhia,10,92.54,WVC3,0
0,bhia,11,94.72,WVC3,0
0,btv1,12,111.97,WVC3,1
0,bgba,13,123.68,WVC3,1
0,rda,14,140.87,WVC3,1
0,rdc2,15,141.69,WVC3,3
0,bhia,16,159.26,WVC3,3
0,rhoa,17,161.66,WVC3,3
0,bhia,18,169.38,WVC3,3
0,rgba,19,172.09,WVC3,3
0,rpushout,20,176.73,WVC3,4
0,bhia,21,185.1,WVC3,4
0,rgba,22,186.69,WVC3,4
1,bpushout,23,195.07,WVC3,4
1,rhia,24,197.85,WVC3,4
1,bgba,25,199.29,WVC3,4
1,rhic2,26,202.81,WVC3,6
1,rhia,27,234.5,WVC3,6
1,rhic2,28,238.11,WVC3,8
1,bhia,29,260.75,WVC3,8
1,rhia,30,262.76,WVC3,8
1,bgba,31,264.06,WVC3,8
1,bhoa,32,286.15,WVC3,8
1,bhoa,33,289.63,WVC3,8
1,rgba,34,291.55,WVC3,8
1,rhia,35,313.6,WVC3,8
1,bgba,36,315.54,WVC3,8
1,rexposure,37,328.29,WVC3,10
3,bexposure,38,335.74,WVC3,10
0,bhoa,1,13.5,WW1S,0
0,rgba,2,14.59,WW1S,0
0,rgbc,3,15.3,WW1S,2
0,rgut,4,19.18,WW1S,4
0,rgut,5,24.17,WW1S,6
0,rgut,6,28.52,WW1S,8
0,rgut,7,32.62,WW1S,10
0,rgba,1,23.46,WWSK,0
0,rgbc,2,24.23,WWSK,2
0,bhia,3,42.52,WWSK,2
0,rhia,4,54.1,WWSK,2
0,rgba,5,56.15,WWSK,2
0,rgbc,6,57.0,WWSK,4
0,rhia,7,71.8,WWSK,4
0,bhia,8,121.82,WWSK,4
0,rta,9,128.14,WWSK,4
0,rtc2,10,129.01,WWSK,6
0,bhia,11,145.23,WWSK,6
0,rgba,12,146.46,WWSK,6
0,bda,13,156.86,WWSK,6
0,rgba,14,158.3,WWSK,6
0,bhia,15,191.81,WWSK,6
0,bhoa,16,197.85,WWSK,6
0,rgba,17,200.1,WWSK,6
2,bhoc2,18,203.43,WWSK,6
2,bda,19,232.54,WWSK,6
2,rgba,20,234.49,WWSK,6
2,rda,21,240.53,WWSK,6
2,bgba,22,241.75,WWSK,6
2,rpushout,23,242.8,WWSK,7
3,bpushout,24,263.44,WWSK,7
3,bda,25,277.66,WWSK,7
3,bhoa,26,279.8,WWSK,7
3,rgba,27,281.16,WWSK,7
3,blsa,28,291.89,WWSK,7
3,rgba,29,293.71,WWSK,7
5,blsc2,30,296.6,WWSK,7
5,rda,31,326.66,WWSK,7
5,bgba,32,328.95,WWSK,7
5,bta,33,337.64,WWSK,7
5,rta,34,339.1,WWSK,7
5,rtc4,35,340.86,WWSK,11
5,blsa,36,353.52,WWSK,11
5,rgba,37,353.52,WWSK,11
0,bhoa,1,12.72,WYEF,0
0,rgba,2,14.4,WYEF,0
0,rexposure,3,19.09,WYEF,2
1,brecovery,4,30.92,WYEF,2
3,bturn,5,43.08,WYEF,2
3,rhia,6,75.57,WYEF,2
3,bgba,7,76.92,WYEF,2
5,bexposure,8,77.9,WYEF,2
5,rhic2,9,101.64,WYEF,4
5,rhia,10,133.07,WYEF,4
5,bgba,11,134.29,WYEF,4
7,bgbc,12,137.03,WYEF,4
9,bgut,13,141.22,WYEF,4
9,rexposure,14,152.27,WYEF,6
9,rhoa,15,168.41,WYEF,6
9,bgba,16,170.13,WYEF,6
9,bda,17,199.71,WYEF,6
11,bdc2,18,202.96,WYEF,6
11,rgba,19,213.69,WYEF,6
11,rexposure,20,231.23,WYEF,8
12,rtv1,21,231.23,WYEF,8
